date,ETHBTC open,ETHBTC high,ETHBTC low,ETHBTC close,ETHBTC volume,BTCUSDT open,BTCUSDT high,BTCUSDT low,BTCUSDT close,BTCUSDT volume,ETHUSDT open,ETHUSDT high,ETHUSDT low,ETHUSDT close,ETHUSDT volume,BNBUSDT open,BNBUSDT high,BNBUSDT low,BNBUSDT close,BNBUSDT volume,ADAUSDT open,ADAUSDT high,ADAUSDT low,ADAUSDT close,ADAUSDT volume,XRPUSDT open,XRPUSDT high,XRPUSDT low,XRPUSDT close,XRPUSDT volume,TRXUSDT open,TRXUSDT high,TRXUSDT low,TRXUSDT close,TRXUSDT volume,ETCUSDT open,ETCUSDT high,ETCUSDT low,ETCUSDT close,ETCUSDT volume,MATICUSDT open,MATICUSDT high,MATICUSDT low,MATICUSDT close,MATICUSDT volume,FTMUSDT open,FTMUSDT high,FTMUSDT low,FTMUSDT close,FTMUSDT volume,DOGEUSDT open,DOGEUSDT high,DOGEUSDT low,DOGEUSDT close,DOGEUSDT volume,BTCBUSD open,BTCBUSD high,BTCBUSD low,BTCBUSD close,BTCBUSD volume,BUSDUSDT open,BUSDUSDT high,BUSDUSDT low,BUSDUSDT close,BUSDUSDT volume,ETHBUSD open,ETHBUSD high,ETHBUSD low,ETHBUSD close,ETHBUSD volume,SOLUSDT open,SOLUSDT high,SOLUSDT low,SOLUSDT close,SOLUSDT volume,MANAUSDT open,MANAUSDT high,MANAUSDT low,MANAUSDT close,MANAUSDT volume,SANDUSDT open,SANDUSDT high,SANDUSDT low,SANDUSDT close,SANDUSDT volume,DOTUSDT open,DOTUSDT high,DOTUSDT low,DOTUSDT close,DOTUSDT volume,LUNABUSD open,LUNABUSD high,LUNABUSD low,LUNABUSD close,LUNABUSD volume,LUNAUSDT open,LUNAUSDT high,LUNAUSDT low,LUNAUSDT close,LUNAUSDT volume,EGLDUSDT open,EGLDUSDT high,EGLDUSDT low,EGLDUSDT close,EGLDUSDT volume,AVAXUSDT open,AVAXUSDT high,AVAXUSDT low,AVAXUSDT close,AVAXUSDT volume,NEARUSDT open,NEARUSDT high,NEARUSDT low,NEARUSDT close,NEARUSDT volume,SLPBUSD open,SLPBUSD high,SLPBUSD low,SLPBUSD close,SLPBUSD volume,SLPUSDT open,SLPUSDT high,SLPUSDT low,SLPUSDT close,SLPUSDT volume,SHIBUSDT open,SHIBUSDT high,SHIBUSDT low,SHIBUSDT close,SHIBUSDT volume,SHIBBUSD open,SHIBBUSD high,SHIBBUSD low,SHIBBUSD close,SHIBBUSD volume,GALAUSDT open,GALAUSDT high,GALAUSDT low,GALAUSDT close,GALAUSDT volume,BETAUSDT open,BETAUSDT high,BETAUSDT low,BETAUSDT close,BETAUSDT volume,SLPTRY open,SLPTRY high,SLPTRY low,SLPTRY close,SLPTRY volume
2020-11-05,0.02846000,0.02864500,0.02655700,0.02672900,482053.74200000,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,402.50000000,420.40000000,396.14000000,416.69000000,1475139.77342000,26.96070000,27.89470000,26.66010000,27.68750000,2396900.82200000,0.09553000,0.09810000,0.09207000,0.09752000,332802061.70000000,0.23759000,0.24743000,0.23712000,0.24561000,220616913.30000000,0.02421000,0.02508000,0.02402000,0.02493000,1014789309.30000000,4.87890000,5.11230000,4.80230000,5.09790000,1277191.54000000,0.01223000,0.01367000,0.01209000,0.01343000,262910612.90000000,0.01379000,0.01515000,0.01329000,0.01437000,176764522.40000000,0.00254670,0.00267690,0.00254670,0.00263470,341107854.00000000,14159.16000000,15778.99000000,14110.03000000,15612.81000000,15926.23899200,0.99890000,0.99950000,0.99820000,0.99840000,115803875.08000000,402.99000000,421.05000000,396.93000000,417.40000000,406900.35396000,1.38950000,1.49280000,1.30000000,1.40070000,1598492.56000000,0.06351000,0.07788000,0.06342000,0.07390000,29785249.60000000,0.03170000,0.03765900,0.03150000,0.03395000,64945569.00000000,4.09880000,4.30000000,4.01050000,4.22290000,6288599.56000000,0.28530000,0.29560000,0.28150000,0.29560000,191577.10000000,0.28490000,0.29500000,0.28060000,0.29490000,823299.06000000,7.16700000,7.53300000,6.98800000,7.38700000,284702.77600000,3.17360000,3.38410000,3.02110000,3.33480000,644688.78000000,0.53420000,0.71790000,0.53360000,0.69120000,14869185.28000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,0.02673300,0.02936700,0.02663400,0.02926100,513189.43400000,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.19769500,416.73000000,458.27000000,414.76000000,455.91000000,1682440.96026000,27.68600000,29.46920000,27.66680000,29.04350000,2741813.96900000,0.09749000,0.11000000,0.09706000,0.10910000,451716971.60000000,0.24569000,0.26140000,0.24508000,0.25863000,289253502.70000000,0.02494000,0.02617000,0.02490000,0.02616000,1057308400.70000000,5.09750000,5.46870000,5.07280000,5.35970000,1887709.18000000,0.01342000,0.01590000,0.01336000,0.01548000,434281102.00000000,0.01435000,0.01830000,0.01418000,0.01791000,247679889.60000000,0.00263500,0.00282010,0.00262980,0.00275700,922020782.00000000,15613.90000000,15982.85000000,15190.00000000,15599.89000000,17081.16684700,0.99850000,0.99920000,0.99840000,0.99870000,111491020.29000000,417.40000000,458.74000000,415.44000000,456.51000000,433861.92102000,1.40300000,1.94820000,1.39460000,1.90000000,3846546.90000000,0.07400000,0.09086000,0.07342000,0.08365000,88066445.30000000,0.03408200,0.03850000,0.03374200,0.03738900,28402753.00000000,4.22480000,4.64000000,4.20200000,4.58260000,8938274.32000000,0.29540000,0.30810000,0.29490000,0.30630000,219364.04000000,0.29530000,0.30800000,0.29400000,0.30630000,1347519.31000000,7.38600000,8.44400000,7.37000000,8.38500000,342342.25600000,3.33500000,3.66660000,3.31940000,3.59130000,910038.31000000,0.69140000,0.76500000,0.68810000,0.71930000,12581256.17000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,0.02926300,0.02994400,0.02889500,0.02937300,447862.41600000,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.20655300,455.91000000,468.28000000,424.14000000,435.21000000,1653416.59610000,29.03910000,29.89900000,26.85000000,27.76510000,3091788.82400000,0.10912000,0.11387000,0.09861000,0.10128000,647454529.20000000,0.25860000,0.26733000,0.24419000,0.24910000,263707018.00000000,0.02615000,0.02674000,0.02440000,0.02486000,1515522976.60000000,5.35970000,5.57970000,4.91890000,5.07710000,2523378.69000000,0.01547000,0.01715000,0.01381000,0.01436000,473974536.10000000,0.01797000,0.02198000,0.01680000,0.01802000,316631211.10000000,0.00275780,0.00284240,0.00259200,0.00267000,748360033.00000000,15599.88000000,15774.99000000,14344.88000000,14835.97000000,13736.32124800,0.99870000,0.99970000,0.99830000,0.99890000,123621382.02000000,456.51000000,468.90000000,424.35000000,435.65000000,514102.89478000,1.90690000,2.49750000,1.82760000,2.02150000,8862610.63000000,0.08366000,0.08813000,0.07050000,0.07443000,23758655.70000000,0.03758800,0.04100000,0.03420000,0.03637100,46177560.00000000,4.58370000,4.85860000,4.08000000,4.23410000,15757508.90000000,0.30680000,0.31310000,0.29070000,0.29200000,291312.05000000,0.30630000,0.31330000,0.28990000,0.29120000,2031776.21000000,8.37400000,8.58700000,7.56000000,7.85800000,693946.65500000,3.59400000,3.91930000,3.37000000,3.41260000,832528.78000000,0.71980000,0.79320000,0.66970000,0.69610000,14821653.13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,0.02936900,0.02964400,0.02910700,0.02935900,225892.16500000,14818.30000000,15650.00000000,14703.88000000,15475.10000000,65547.17857400,435.20000000,460.10000000,431.99000000,454.30000000,840908.46841000,27.76280000,28.69430000,27.44900000,28.41010000,2298549.45500000,0.10131000,0.10832000,0.09970000,0.10655000,270595831.00000000,0.24913000,0.25701000,0.24724000,0.25374000,119757768.60000000,0.02486000,0.02565000,0.02460000,0.02535000,569685678.50000000,5.07740000,5.26820000,5.03760000,5.18010000,1255450.52000000,0.01438000,0.01625000,0.01412000,0.01570000,189324317.00000000,0.01802000,0.02013000,0.01736000,0.01934000,209651760.10000000,0.00267240,0.00273900,0.00265130,0.00270700,244213598.00000000,14834.35000000,15670.00000000,14720.16000000,15488.13000000,8637.39712000,0.99890000,0.99940000,0.99870000,0.99920000,68858701.94000000,435.67000000,460.50000000,432.58000000,454.66000000,282591.99689000,2.02640000,2.28250000,1.96080000,2.15580000,4800345.92000000,0.07443000,0.08995000,0.07400000,0.08657000,30820558.00000000,0.03634400,0.03870000,0.03515500,0.03810100,20153921.00000000,4.23110000,4.42750000,4.13000000,4.37360000,5332066.66000000,0.29140000,0.30790000,0.29140000,0.30400000,116762.09000000,0.29120000,0.30810000,0.29100000,0.30360000,869000.14000000,7.84800000,8.41600000,7.70000000,8.33900000,327105.85000000,3.40930000,3.67000000,3.36130000,3.47540000,543130.62000000,0.69570000,0.82970000,0.68200000,0.81690000,7575217.10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,0.02935500,0.02950000,0.02894200,0.02898900,287593.34900000,15475.10000000,15840.00000000,14805.54000000,15328.41000000,108976.33413400,454.29000000,459.10000000,433.09000000,444.32000000,1099213.24641000,28.41010000,28.96910000,27.34610000,28.09410000,2148267.46600000,0.10652000,0.10799000,0.10114000,0.10561000,310077984.40000000,0.25368000,0.25620000,0.24557000,0.25059000,161129039.00000000,0.02534000,0.02562000,0.02464000,0.02479000,639504222.30000000,5.17780000,5.21860000,4.89100000,5.02830000,1608957.42000000,0.01570000,0.01676000,0.01529000,0.01559000,242471214.90000000,0.01933000,0.01947000,0.01750000,0.01818000,131109813.40000000,0.00270700,0.00280950,0.00265700,0.00267200,438097273.00000000,15487.73000000,15854.28000000,14817.58000000,15341.03000000,15401.82247900,0.99920000,0.99970000,0.99880000,0.99900000,106437943.05000000,454.66000000,459.55000000,434.11000000,444.75000000,340554.61661000,2.15150000,2.19910000,1.94560000,2.02990000,3050443.52000000,0.08676000,0.10219000,0.08182000,0.09732000,98874547.60000000,0.03799700,0.03990000,0.03600000,0.03800000,25723459.00000000,4.37330000,4.46390000,4.23950000,4.34630000,5918543.00000000,0.30510000,0.30630000,0.29640000,0.29770000,179546.48000000,0.30350000,0.30620000,0.29620000,0.29780000,1076793.68000000,8.33800000,8.41600000,7.93100000,8.12900000,257523.82300000,3.46740000,3.53990000,3.26190000,3.41250000,534923.49000000,0.81650000,0.92890000,0.79720000,0.92890000,10185871.67000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,0.02898600,0.02957500,0.02883200,0.02944100,278404.29400000,15328.41000000,15460.00000000,15072.46000000,15297.21000000,61681.91960600,444.32000000,455.00000000,438.70000000,450.34000000,866872.41108000,28.08360000,28.48800000,27.61140000,28.21880000,2172598.76900000,0.10555000,0.10915000,0.10355000,0.10590000,303777358.80000000,0.25058000,0.26500000,0.24806000,0.25380000,250018160.40000000,0.02479000,0.02530000,0.02461000,0.02483000,524595692.70000000,5.02910000,5.19980000,5.00000000,5.13240000,1299155.10000000,0.01559000,0.01752000,0.01539000,0.01724000,373471182.00000000,0.01818000,0.02100000,0.01785000,0.02095000,150646462.60000000,0.00266710,0.00291980,0.00265360,0.00276100,807091404.00000000,15342.15000000,15472.00000000,15090.00000000,15313.17000000,9806.23596800,0.99910000,0.99950000,0.99890000,0.99910000,83196814.53000000,444.76000000,455.24000000,439.23000000,450.77000000,242964.31206000,2.03830000,2.32570000,2.00800000,2.26610000,2119423.36000000,0.09724000,0.11227000,0.08692000,0.08787000,107227878.30000000,0.03792800,0.04244400,0.03777500,0.04159100,35084215.00000000,4.34760000,4.50610000,4.29980000,4.42310000,5197286.34000000,0.29800000,0.31120000,0.29410000,0.30870000,181420.75000000,0.29760000,0.31140000,0.29350000,0.30860000,1570244.75000000,8.12900000,8.67800000,8.07300000,8.59600000,292723.13700000,3.42100000,3.63000000,3.36900000,3.57130000,482731.01000000,0.92950000,0.97440000,0.88200000,0.94560000,13205405.01000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,0.02944200,0.03020000,0.02937800,0.02952700,362817.90800000,15297.21000000,15965.00000000,15272.68000000,15684.24000000,78469.74645800,450.34000000,476.25000000,449.28000000,463.09000000,1205782.84262000,28.21830000,28.59990000,27.79660000,28.01600000,1974074.31000000,0.10590000,0.10890000,0.10541000,0.10599000,251231387.10000000,0.25379000,0.26000000,0.25209000,0.25581000,155421758.60000000,0.02484000,0.02530000,0.02483000,0.02498000,488484326.40000000,5.13450000,5.20910000,5.06490000,5.09170000,1018879.78000000,0.01727000,0.01782000,0.01650000,0.01654000,171938335.90000000,0.02085000,0.02207000,0.01970000,0.01972000,160670985.00000000,0.00276010,0.00295000,0.00274190,0.00275800,560505263.00000000,15313.16000000,16000.00000000,15289.99000000,15700.26000000,11495.35967200,0.99900000,0.99920000,0.99840000,0.99890000,90599607.84000000,450.76000000,476.84000000,449.76000000,463.62000000,310564.34092000,2.26650000,2.30000000,1.96730000,2.00000000,1863686.19000000,0.08810000,0.09419000,0.08110000,0.08369000,48833612.70000000,0.04158900,0.04390000,0.04017700,0.04267300,35755846.00000000,4.42300000,4.63000000,4.41680000,4.44610000,6264704.63000000,0.30890000,0.33610000,0.30890000,0.32100000,378066.68000000,0.30880000,0.33600000,0.30850000,0.32020000,4945725.94000000,8.59600000,8.83500000,7.78400000,7.78400000,422157.91400000,3.57750000,3.82000000,3.46000000,3.48420000,389355.68000000,0.94560000,0.99230000,0.85710000,0.86040000,11130743.46000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,0.02952100,0.02958300,0.02827700,0.02837800,317780.32200000,15684.25000000,16340.70000000,15440.64000000,16291.86000000,102196.35659200,463.09000000,470.00000000,451.20000000,462.39000000,990776.62912000,28.00570000,28.15990000,27.30280000,27.68740000,1661489.28600000,0.10597000,0.10667000,0.10254000,0.10460000,223674122.10000000,0.25581000,0.25818000,0.25250000,0.25490000,139776053.70000000,0.02497000,0.02521000,0.02474000,0.02490000,643131651.90000000,5.08870000,5.11480000,4.96830000,5.04480000,1094616.65000000,0.01656000,0.01741000,0.01559000,0.01587000,185475129.20000000,0.01972000,0.02032000,0.01700000,0.01758000,146548141.40000000,0.00276000,0.00280200,0.00272530,0.00277880,209777176.00000000,15700.44000000,16357.50000000,15462.59000000,16310.75000000,15088.42522900,0.99890000,0.99920000,0.99810000,0.99900000,96808736.53000000,463.62000000,470.54000000,452.14000000,462.98000000,312997.40249000,2.00000000,2.06000000,1.82500000,1.90890000,1522310.89000000,0.08369000,0.08496000,0.07740000,0.08357000,25262322.10000000,0.04265100,0.05569500,0.03812600,0.03892500,164181816.00000000,4.44600000,4.47580000,4.31030000,4.40420000,4584711.89000000,0.32080000,0.32720000,0.30870000,0.31730000,302114.94000000,0.32070000,0.32750000,0.30790000,0.31730000,5465476.04000000,7.79000000,7.89600000,7.36700000,7.49200000,236517.60600000,3.49180000,3.56910000,3.32000000,3.42430000,314355.65000000,0.85990000,0.87960000,0.76030000,0.78930000,10143967.50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,0.02838500,0.02927300,0.02820000,0.02919000,337437.70700000,16291.85000000,16480.00000000,15952.35000000,16320.70000000,75691.88101400,462.48000000,478.01000000,457.12000000,476.43000000,976665.09752000,27.70190000,28.51980000,27.52840000,28.19740000,1934234.55600000,0.10462000,0.10798000,0.10401000,0.10629000,237407048.50000000,0.25490000,0.26590000,0.25350000,0.26590000,193021203.10000000,0.02490000,0.02547000,0.02478000,0.02540000,805998812.90000000,5.04520000,5.15470000,4.98800000,5.13440000,1370638.32000000,0.01588000,0.01719000,0.01575000,0.01692000,125342806.50000000,0.01758000,0.01934000,0.01730000,0.01860000,124078927.90000000,0.00277910,0.00284830,0.00276660,0.00281140,373289403.00000000,16310.65000000,16492.64000000,15965.00000000,16338.89000000,10428.89952900,0.99890000,0.99930000,0.99870000,0.99890000,90059444.03000000,462.97000000,478.53000000,457.55000000,476.97000000,281768.01114000,1.90890000,2.08080000,1.89970000,2.01410000,1595684.08000000,0.08383000,0.08728000,0.08072000,0.08304000,23462376.90000000,0.03880000,0.04174000,0.03831500,0.03906900,61583264.00000000,4.40420000,4.59180000,4.36940000,4.54250000,5539505.41000000,0.31760000,0.32800000,0.31470000,0.31900000,182940.00000000,0.31720000,0.32850000,0.31450000,0.31930000,2070467.38000000,7.49300000,7.85200000,7.45500000,7.77600000,213046.65900000,3.42680000,3.70180000,3.39110000,3.67450000,585394.03000000,0.78960000,0.91800000,0.77900000,0.89810000,13561690.91000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,0.02919000,0.02929500,0.02866500,0.02867900,193081.83000000,16320.04000000,16326.99000000,15670.00000000,16070.45000000,59116.34717900,476.42000000,477.47000000,452.00000000,460.89000000,735252.78540000,28.19740000,28.19740000,27.36840000,27.93110000,1503467.49900000,0.10633000,0.10730000,0.10142000,0.10411000,228682972.00000000,0.26587000,0.27770000,0.26128000,0.26824000,319194414.60000000,0.02540000,0.02545000,0.02495000,0.02513000,571177180.20000000,5.13470000,5.17530000,4.97360000,5.03330000,945573.68000000,0.01691000,0.01692000,0.01596000,0.01671000,82992929.60000000,0.01860000,0.01897000,0.01705000,0.01790000,101971480.40000000,0.00281560,0.00282390,0.00270800,0.00276890,308002702.00000000,16338.89000000,16342.50000000,15716.66000000,16081.42000000,8349.39026800,0.99890000,0.99950000,0.99890000,0.99920000,66107183.11000000,476.95000000,477.93000000,452.50000000,461.26000000,194869.77606000,2.02220000,2.03740000,1.86900000,1.91820000,1191847.42000000,0.08339000,0.08349000,0.07828000,0.07972000,10903617.80000000,0.03912600,0.03982700,0.03691100,0.03840600,22177158.00000000,4.54010000,4.55490000,4.35170000,4.46370000,5232906.42000000,0.31920000,0.32050000,0.30390000,0.30540000,118865.02000000,0.31930000,0.32030000,0.30330000,0.30530000,1851722.89000000,7.77600000,7.78000000,7.28700000,7.47900000,192193.71600000,3.67790000,3.70420000,3.39600000,3.48940000,443020.54000000,0.89920000,0.90390000,0.82130000,0.86810000,12151278.59000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,0.02868000,0.02885700,0.02784700,0.02808700,193001.00200000,16069.56000000,16180.00000000,15774.72000000,15957.00000000,43596.84151300,460.90000000,462.89000000,440.19000000,448.08000000,665217.56671000,27.93590000,28.23320000,27.07000000,27.67860000,1442022.54800000,0.10411000,0.10527000,0.09850000,0.10046000,201375366.60000000,0.26829000,0.27677000,0.26405000,0.26954000,224828544.80000000,0.02513000,0.02581000,0.02492000,0.02533000,685798227.20000000,5.03330000,5.05930000,4.93520000,5.02410000,915033.71000000,0.01672000,0.01709000,0.01581000,0.01641000,134026685.60000000,0.01795000,0.01878000,0.01694000,0.01769000,97956170.30000000,0.00277310,0.00282850,0.00272210,0.00277180,323892550.00000000,16081.70000000,16173.09000000,15787.98000000,15968.15000000,6200.23431500,0.99910000,0.99940000,0.99900000,0.99930000,61622586.84000000,461.27000000,463.19000000,440.58000000,448.55000000,182345.50260000,1.92040000,2.21800000,1.91330000,2.04070000,3348186.49000000,0.07972000,0.08306000,0.07640000,0.07875000,16943890.80000000,0.03840000,0.04063100,0.03709800,0.03756800,37853985.00000000,4.46560000,4.50270000,4.30630000,4.36640000,4897453.63000000,0.30570000,0.31210000,0.29550000,0.30820000,223852.12000000,0.30530000,0.31240000,0.29440000,0.30780000,3450601.75000000,7.48100000,7.73000000,7.40100000,7.57600000,220114.53600000,3.48400000,3.64150000,3.41010000,3.54530000,438362.91000000,0.86850000,0.88670000,0.79780000,0.82960000,13102922.31000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,0.02808300,0.02819800,0.02742800,0.02755500,242678.35300000,15957.00000000,16880.00000000,15864.00000000,16713.57000000,81300.67592400,448.07000000,466.00000000,445.45000000,460.55000000,812060.44638000,27.68220000,28.22020000,27.44610000,27.94510000,1685368.83500000,0.10045000,0.10499000,0.09950000,0.10387000,215990529.70000000,0.26957000,0.28998000,0.26737000,0.28813000,321242912.30000000,0.02532000,0.02580000,0.02510000,0.02549000,681566043.40000000,5.02270000,5.48660000,4.98340000,5.39500000,2403471.02000000,0.01641000,0.01687000,0.01621000,0.01663000,94821114.00000000,0.01761000,0.01996000,0.01716000,0.01924000,136329655.10000000,0.00277150,0.00304520,0.00275220,0.00289000,1345726687.00000000,15968.51000000,16890.00000000,15880.00000000,16720.00000000,10126.18210700,0.99930000,0.99990000,0.99920000,0.99950000,107451142.58000000,448.46000000,466.18000000,445.85000000,460.77000000,277640.12896000,2.03900000,2.37000000,1.98580000,2.26260000,3192029.56000000,0.07872000,0.08312000,0.07700000,0.07942000,18084511.50000000,0.03772200,0.03927600,0.03727600,0.03859900,28255141.00000000,4.36590000,4.60000000,4.33530000,4.49830000,6702906.33000000,0.30760000,0.31800000,0.29290000,0.31290000,553972.67000000,0.30770000,0.31820000,0.29230000,0.31250000,5105917.56000000,7.57000000,7.95000000,7.50400000,7.71000000,225612.01300000,3.53480000,3.82000000,3.45500000,3.70000000,658000.76000000,0.82930000,0.89940000,0.81670000,0.86600000,11032347.85000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,0.02755200,0.02798900,0.02687200,0.02730200,361263.82100000,16713.08000000,17858.82000000,16538.00000000,17659.38000000,115221.40310200,460.51000000,484.88000000,459.80000000,482.15000000,1151573.37456000,27.95880000,28.80000000,27.92620000,28.55520000,2243647.20500000,0.10387000,0.11246000,0.10354000,0.10947000,422358548.50000000,0.28814000,0.30500000,0.28722000,0.30247000,529073040.70000000,0.02549000,0.02664000,0.02545000,0.02649000,1001981251.90000000,5.39470000,5.97680000,5.37660000,5.77510000,4325240.56000000,0.01664000,0.01823000,0.01658000,0.01766000,290923790.50000000,0.01924000,0.02026000,0.01828000,0.01953000,163083908.30000000,0.00289360,0.00300940,0.00288320,0.00293980,920887323.00000000,16719.99000000,17877.42000000,16564.10000000,17678.08000000,15950.09247500,0.99960000,0.99980000,0.99870000,0.99900000,137772368.17000000,460.72000000,485.21000000,460.06000000,482.68000000,348678.61634000,2.26650000,2.33000000,2.12500000,2.19980000,2311120.85000000,0.07945000,0.08284000,0.07782000,0.08061000,19846270.00000000,0.03874000,0.03918000,0.03626900,0.03723100,30148979.00000000,4.49860000,4.93480000,4.48820000,4.85690000,13923587.21000000,0.31300000,0.32900000,0.30980000,0.31200000,318966.24000000,0.31300000,0.32930000,0.30880000,0.31230000,2647222.05000000,7.69300000,7.98900000,7.60100000,7.86200000,288680.57000000,3.70620000,3.93330000,3.68810000,3.83550000,490826.18000000,0.86570000,0.98450000,0.86430000,0.93130000,14355276.12000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,0.02730200,0.02755200,0.02629100,0.02691400,436828.68700000,17659.38000000,18476.93000000,17214.45000000,17776.12000000,149019.78813400,482.11000000,495.31000000,456.60000000,478.41000000,1477696.29116000,28.55520000,28.83800000,27.50000000,28.09310000,2220839.93100000,0.10944000,0.11161000,0.10171000,0.10658000,434138632.20000000,0.30247000,0.30818000,0.28055000,0.29335000,488657752.70000000,0.02650000,0.02713000,0.02410000,0.02678000,1659887707.20000000,5.77540000,6.36000000,5.21950000,6.04310000,12189597.53000000,0.01765000,0.01882000,0.01621000,0.01702000,311174721.30000000,0.01950000,0.01965000,0.01620000,0.01736000,136729365.90000000,0.00293850,0.00302100,0.00281000,0.00290850,1015668627.00000000,17677.82000000,18495.86000000,17239.62000000,17791.08000000,21447.75813200,0.99900000,0.99950000,0.99870000,0.99920000,173466396.04000000,482.68000000,495.84000000,457.57000000,478.80000000,501402.53888000,2.19620000,2.21730000,2.00010000,2.11530000,2054379.16000000,0.08090000,0.08101000,0.07562000,0.07744000,13907197.70000000,0.03723100,0.03757100,0.03391800,0.03555900,25365204.00000000,4.85740000,4.94500000,4.49500000,4.67970000,11415111.58000000,0.31210000,0.32260000,0.30580000,0.31630000,470961.21000000,0.31200000,0.32340000,0.30520000,0.31630000,4152526.05000000,7.86300000,7.93200000,7.09900000,7.48700000,458079.33600000,3.84760000,3.87390000,3.55000000,3.74450000,531913.49000000,0.93190000,0.94550000,0.80060000,0.83240000,12874991.28000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,0.02691100,0.02706100,0.02630200,0.02647300,290389.13700000,17777.75000000,18179.80000000,17335.65000000,17802.82000000,93009.56100800,478.43000000,480.75000000,464.86000000,471.25000000,817418.52685000,28.10490000,28.36660000,27.61830000,28.13870000,2011350.33700000,0.10662000,0.10816000,0.10435000,0.10590000,237807123.00000000,0.29333000,0.30659000,0.28400000,0.30358000,361076482.20000000,0.02677000,0.02695000,0.02530000,0.02581000,1328670550.30000000,6.04390000,6.14400000,5.72010000,5.91880000,6293910.45000000,0.01703000,0.01813000,0.01673000,0.01723000,201264940.80000000,0.01740000,0.01920000,0.01668000,0.01814000,150615512.00000000,0.00290900,0.00296890,0.00285490,0.00290680,567308685.00000000,17791.08000000,18192.69000000,17352.05000000,17821.41000000,11704.82727400,0.99920000,0.99950000,0.99880000,0.99890000,107021276.14000000,478.87000000,481.00000000,465.16000000,471.74000000,214322.50737000,2.11220000,2.18480000,2.01360000,2.08500000,1391861.95000000,0.07716000,0.07890000,0.07443000,0.07805000,10490284.40000000,0.03555900,0.03735100,0.03500200,0.03560000,20733411.00000000,4.67910000,4.85000000,4.53990000,4.75670000,7976959.23000000,0.31600000,0.33080000,0.31400000,0.32350000,325616.76000000,0.31610000,0.33070000,0.31330000,0.32370000,3786258.57000000,7.49600000,7.70000000,7.23800000,7.59400000,261747.62000000,3.74980000,3.82720000,3.55630000,3.63990000,386309.17000000,0.83320000,0.87690000,0.80880000,0.84540000,7734588.68000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,0.02647300,0.02791400,0.02641000,0.02734400,454240.37600000,17802.81000000,18815.22000000,17740.04000000,18655.67000000,88423.01848900,471.26000000,514.40000000,470.65000000,510.12000000,1516361.90736000,28.12660000,29.35160000,28.05980000,28.97150000,2491336.07900000,0.10590000,0.11900000,0.10549000,0.11828000,437634200.70000000,0.30356000,0.33091000,0.29679000,0.32991000,484828433.30000000,0.02580000,0.02657000,0.02574000,0.02629000,1131122949.70000000,5.91790000,6.08510000,5.78120000,6.06350000,6110167.02000000,0.01724000,0.01839000,0.01716000,0.01791000,207133610.70000000,0.01808000,0.01932000,0.01802000,0.01848000,97474782.90000000,0.00290960,0.00302450,0.00290050,0.00298700,880383945.00000000,17821.41000000,18848.33000000,17759.09000000,18670.93000000,12822.59697900,0.99890000,0.99940000,0.99880000,0.99920000,143625305.62000000,471.74000000,514.62000000,471.15000000,510.49000000,476011.01755000,2.08410000,2.23870000,2.05210000,2.10330000,1589414.51000000,0.07791000,0.08276000,0.07791000,0.08146000,11997794.10000000,0.03560000,0.03769200,0.03560000,0.03637100,23053362.00000000,4.75570000,5.47140000,4.74040000,5.23000000,17934442.25000000,0.32460000,0.35510000,0.32400000,0.34430000,433556.20000000,0.32380000,0.36000000,0.32310000,0.34360000,4559266.31000000,7.59600000,8.00500000,7.50000000,7.62100000,277784.75700000,3.64320000,4.01110000,3.62240000,3.71500000,657029.12000000,0.84620000,0.95000000,0.83610000,0.94710000,9790299.47000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
