date,ETHBTC open,BTCUSDT open,ETHUSDT open,BNBUSDT open,ADAUSDT open,XRPUSDT open,TRXUSDT open,ETCUSDT open,MATICUSDT open,FTMUSDT open,DOGEUSDT open,BTCBUSD open,BUSDUSDT open,ETHBUSD open,SOLUSDT open,MANAUSDT open,SANDUSDT open,DOTUSDT open,LUNABUSD open,LUNAUSDT open,EGLDUSDT open,AVAXUSDT open,NEARUSDT open,SLPBUSD open,SLPUSDT open,SHIBUSDT open,SHIBBUSD open,GALAUSDT open,BETAUSDT open,SLPTRY open,ETHBTC high,BTCUSDT high,ETHUSDT high,BNBUSDT high,ADAUSDT high,XRPUSDT high,TRXUSDT high,ETCUSDT high,MATICUSDT high,FTMUSDT high,DOGEUSDT high,BTCBUSD high,BUSDUSDT high,ETHBUSD high,SOLUSDT high,MANAUSDT high,SANDUSDT high,DOTUSDT high,LUNABUSD high,LUNAUSDT high,EGLDUSDT high,AVAXUSDT high,NEARUSDT high,SLPBUSD high,SLPUSDT high,SHIBUSDT high,SHIBBUSD high,GALAUSDT high,BETAUSDT high,SLPTRY high,ETHBTC low,BTCUSDT low,ETHUSDT low,BNBUSDT low,ADAUSDT low,XRPUSDT low,TRXUSDT low,ETCUSDT low,MATICUSDT low,FTMUSDT low,DOGEUSDT low,BTCBUSD low,BUSDUSDT low,ETHBUSD low,SOLUSDT low,MANAUSDT low,SANDUSDT low,DOTUSDT low,LUNABUSD low,LUNAUSDT low,EGLDUSDT low,AVAXUSDT low,NEARUSDT low,SLPBUSD low,SLPUSDT low,SHIBUSDT low,SHIBBUSD low,GALAUSDT low,BETAUSDT low,SLPTRY low,ETHBTC close,BTCUSDT close,ETHUSDT close,BNBUSDT close,ADAUSDT close,XRPUSDT close,TRXUSDT close,ETCUSDT close,MATICUSDT close,FTMUSDT close,DOGEUSDT close,BTCBUSD close,BUSDUSDT close,ETHBUSD close,SOLUSDT close,MANAUSDT close,SANDUSDT close,DOTUSDT close,LUNABUSD close,LUNAUSDT close,EGLDUSDT close,AVAXUSDT close,NEARUSDT close,SLPBUSD close,SLPUSDT close,SHIBUSDT close,SHIBBUSD close,GALAUSDT close,BETAUSDT close,SLPTRY close,ETHBTC volume,BTCUSDT volume,ETHUSDT volume,BNBUSDT volume,ADAUSDT volume,XRPUSDT volume,TRXUSDT volume,ETCUSDT volume,MATICUSDT volume,FTMUSDT volume,DOGEUSDT volume,BTCBUSD volume,BUSDUSDT volume,ETHBUSD volume,SOLUSDT volume,MANAUSDT volume,SANDUSDT volume,DOTUSDT volume,LUNABUSD volume,LUNAUSDT volume,EGLDUSDT volume,AVAXUSDT volume,NEARUSDT volume,SLPBUSD volume,SLPUSDT volume,SHIBUSDT volume,SHIBBUSD volume,GALAUSDT volume,BETAUSDT volume,SLPTRY volume
2020-05-08,0.02123200,9986.30000000,212.01000000,17.00030000,0.05121000,0.21860000,0.01603000,7.09600000,0.01740000,0.00403000,0.00266320,9999.62000000,0.99860000,212.39000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02166600,10035.96000000,216.61000000,17.39770000,0.05376000,0.22199000,0.01652000,7.31760000,0.01851000,0.00413000,0.00268940,10051.16000000,0.99920000,216.86000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02118300,9705.00000000,206.90000000,16.82300000,0.05088000,0.21423000,0.01589000,6.93300000,0.01707000,0.00390000,0.00257000,9725.89000000,0.99840000,207.25000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02157300,9800.01000000,211.31000000,17.13710000,0.05201000,0.21865000,0.01627000,7.14450000,0.01790000,0.00401000,0.00260520,9810.20000000,0.99910000,211.57000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,226721.45100000,100683.79640000,917908.19440000,2621559.87000000,338982968.30000000,133922204.40000000,935646951.60000000,1874996.95000000,361056114.30000000,34195813.10000000,259386572.00000000,6857.67507500,39375158.54000000,17330.44391000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-09,0.02157000,9800.02000000,211.32000000,17.13710000,0.05201000,0.21865000,0.01627000,7.14530000,0.01792000,0.00401000,0.00261570,9810.21000000,0.99910000,211.53000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02204900,9914.25000000,214.60000000,17.49260000,0.05308000,0.22500000,0.01660000,7.26300000,0.01842000,0.00413000,0.00264530,9920.26000000,1.00030000,214.78000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02148600,9520.00000000,208.40000000,16.73300000,0.05121000,0.21554000,0.01604000,7.00000000,0.01718000,0.00387000,0.00251000,9523.00000000,0.99910000,208.46000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02202400,9539.40000000,210.07000000,16.77510000,0.05145000,0.21642000,0.01609000,7.05440000,0.01722000,0.00392000,0.00260750,9537.51000000,1.00010000,210.10000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,194237.96700000,81950.67956700,587871.98073000,2243643.83000000,229723152.60000000,159019230.10000000,692630721.80000000,1533992.13000000,289308076.40000000,30861298.50000000,216543474.00000000,5727.95204200,35445749.12000000,19454.02705000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-10,0.02202700,9539.10000000,210.09000000,16.77530000,0.05145000,0.21642000,0.01609000,7.05780000,0.01722000,0.00393000,0.00259860,9537.50000000,1.00010000,210.06000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02296800,9574.83000000,210.18000000,16.79000000,0.05156000,0.21651000,0.01611000,7.06550000,0.01725000,0.00393000,0.00259860,9568.19000000,1.00220000,210.10000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02136300,8117.00000000,179.59000000,13.91290000,0.04250000,0.17800000,0.01284000,5.53270000,0.01353000,0.00317000,0.00224250,6011.00000000,0.99880000,179.00000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02150600,8722.77000000,187.54000000,15.35060000,0.04755000,0.19702000,0.01426000,6.19090000,0.01533000,0.00358000,0.00246020,8726.75000000,0.99960000,187.56000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,324042.39100000,183865.18202800,1473226.05475000,2900497.80000000,632824777.90000000,310627388.10000000,1789047015.90000000,6505711.89000000,833850313.20000000,103680132.40000000,321215093.00000000,18111.92913200,66511173.08000000,60345.66831000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-11,0.02150400,8722.77000000,187.62000000,15.35060000,0.04758000,0.19708000,0.01426000,6.18790000,0.01532000,0.00360000,0.00244320,8726.21000000,0.99960000,187.65000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02177400,9168.00000000,193.50000000,15.54680000,0.05000000,0.20031000,0.01451000,6.32440000,0.01555000,0.00414000,0.00253730,9172.71000000,0.99980000,193.57000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02096700,8200.00000000,176.00000000,14.01000000,0.04485000,0.18400000,0.01320000,5.60000000,0.01375000,0.00353000,0.00229570,8200.10000000,0.99870000,176.36000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02169100,8561.52000000,185.73000000,15.08110000,0.04779000,0.19254000,0.01398000,6.01650000,0.01501000,0.00399000,0.00241250,8564.38000000,0.99940000,186.02000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,230659.37200000,168807.25183200,1093299.81927000,2726253.27000000,535212969.00000000,188926069.20000000,1345749866.90000000,3433222.19000000,582927586.10000000,138132450.40000000,192928752.00000000,13332.92882500,36412595.99000000,47247.93009000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-12,0.02169500,8562.04000000,185.80000000,15.09020000,0.04778000,0.19254000,0.01398000,6.01470000,0.01501000,0.00394000,0.00240450,8566.68000000,0.99940000,185.89000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02182300,8978.26000000,192.24000000,16.24000000,0.05118000,0.20010000,0.01500000,6.22710000,0.01823000,0.00407000,0.00251320,8980.99000000,1.00000000,192.31000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02132300,8528.78000000,185.48000000,14.95860000,0.04772000,0.19128000,0.01393000,5.88700000,0.01484000,0.00385000,0.00239930,8533.74000000,0.99920000,185.59000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02153600,8810.79000000,189.76000000,15.78920000,0.05043000,0.19711000,0.01455000,6.08880000,0.01727000,0.00393000,0.00246060,8818.06000000,0.99930000,189.90000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,165469.72600000,86522.78006600,669755.79567000,3026813.09000000,371485429.00000000,120759033.70000000,1077838240.00000000,1871247.76000000,752399546.30000000,45690273.30000000,107312600.00000000,5537.64932900,23856824.69000000,22583.00665000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-13,0.02153600,8810.99000000,189.77000000,15.79410000,0.05043000,0.19710000,0.01455000,6.08400000,0.01727000,0.00393000,0.00246050,8816.91000000,0.99930000,189.79000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02173000,9398.00000000,201.00000000,16.35000000,0.05227000,0.20429000,0.01541000,6.29090000,0.02041000,0.00473000,0.00254250,9411.10000000,0.99980000,201.36000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02111500,8792.99000000,188.35000000,15.67850000,0.04960000,0.19564000,0.01449000,6.00210000,0.01712000,0.00390000,0.00244330,8798.97000000,0.99870000,188.50000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02144200,9309.37000000,199.58000000,16.21640000,0.05147000,0.20177000,0.01501000,6.21450000,0.02030000,0.00464000,0.00252450,9318.34000000,0.99900000,199.75000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,215400.09800000,92466.27401800,806143.00704000,2813530.97000000,277659878.40000000,95212470.10000000,732487794.50000000,1554771.80000000,906004405.50000000,153547342.20000000,168041623.00000000,5380.92878700,21923671.27000000,19995.68546000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-14,0.02144100,9309.35000000,199.61000000,16.21870000,0.05147000,0.20176000,0.01500000,6.21450000,0.02031000,0.00467000,0.00251910,9318.21000000,0.99910000,199.94000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02145000,9939.00000000,206.02000000,16.69820000,0.05200000,0.20636000,0.01538000,6.36770000,0.02164000,0.00559000,0.00265000,9945.37000000,1.00010000,206.03000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02048300,9256.76000000,195.67000000,16.01230000,0.05039000,0.19838000,0.01476000,6.08000000,0.01931000,0.00464000,0.00250000,9266.57000000,0.99880000,195.80000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02076100,9791.98000000,203.29000000,16.37770000,0.05098000,0.20386000,0.01527000,6.27790000,0.02014000,0.00553000,0.00258130,9794.89000000,0.99970000,203.35000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,246046.08600000,129565.37747000,1114700.24937000,2801822.60000000,275887080.30000000,123608208.00000000,769420000.70000000,2040097.00000000,1092428972.80000000,218692454.80000000,315454837.00000000,8011.40089100,35568479.69000000,22516.94322000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-15,0.02076300,9791.97000000,203.29000000,16.37220000,0.05098000,0.20379000,0.01526000,6.27790000,0.02014000,0.00553000,0.00257270,9795.04000000,0.99960000,203.47000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02132500,9845.62000000,204.08000000,16.47190000,0.05197000,0.20467000,0.01535000,6.70260000,0.02084000,0.00570000,0.00258280,9847.57000000,1.00150000,204.11000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02068200,9150.00000000,191.66000000,15.46060000,0.04951000,0.19505000,0.01456000,6.10130000,0.01877000,0.00494000,0.00246000,9119.65000000,0.99960000,191.55000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02091200,9316.42000000,194.86000000,15.72220000,0.05026000,0.19818000,0.01488000,6.50110000,0.01919000,0.00518000,0.00248880,9307.55000000,1.00090000,194.76000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,310301.16000000,115890.76151600,904749.63570000,2314685.06000000,254093483.60000000,142260472.90000000,689783525.60000000,3380544.95000000,602955851.70000000,143824034.30000000,126538135.00000000,8199.64604300,31362242.16000000,21295.56658000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-16,0.02091000,9315.96000000,194.87000000,15.71210000,0.05031000,0.19818000,0.01488000,6.50260000,0.01920000,0.00514000,0.00250050,9306.28000000,1.00100000,194.76000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02152100,9588.00000000,203.50000000,16.23670000,0.05141000,0.20250000,0.01513000,6.85700000,0.02095000,0.00519000,0.00253450,9584.68000000,1.00100000,203.31000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02086800,9220.00000000,193.21000000,15.58000000,0.04989000,0.19664000,0.01478000,6.43450000,0.01860000,0.00465000,0.00247280,9212.16000000,1.00000000,193.02000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02137000,9381.27000000,200.45000000,16.05800000,0.05100000,0.19969000,0.01497000,6.69380000,0.01998000,0.00483000,0.00250980,9381.74000000,1.00020000,200.42000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,225249.03300000,59587.62786200,669900.03754000,2730367.35000000,161901812.70000000,94327453.00000000,557205229.70000000,3804691.76000000,564466821.40000000,114117907.80000000,82487862.00000000,4772.49016900,25745655.12000000,16201.21120000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-17,0.02136900,9380.81000000,200.44000000,16.05800000,0.05100000,0.19969000,0.01497000,6.68840000,0.01998000,0.00484000,0.00250840,9381.74000000,1.00010000,200.43000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02154000,9888.00000000,209.85000000,16.51000000,0.05225000,0.20465000,0.01519000,6.78680000,0.02092000,0.00502000,0.00258000,9889.00000000,1.00060000,209.76000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02093100,9322.10000000,199.68000000,16.00140000,0.05089000,0.19889000,0.01491000,6.50000000,0.01990000,0.00449000,0.00250200,9324.27000000,0.99970000,199.65000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02139000,9680.04000000,207.00000000,16.29590000,0.05129000,0.20131000,0.01500000,6.65750000,0.02025000,0.00458000,0.00253310,9677.28000000,1.00030000,207.01000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,196590.99600000,68647.76432300,708711.89315000,2894016.23000000,132874193.60000000,85924995.00000000,488996761.00000000,1597018.26000000,300632626.10000000,93643906.90000000,103697263.00000000,5325.51475000,29431416.59000000,14933.91934000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-18,0.02138700,9681.11000000,207.02000000,16.29990000,0.05128000,0.20132000,0.01500000,6.66180000,0.02026000,0.00457000,0.00252500,9677.27000000,1.00030000,207.02000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02226300,9950.00000000,217.07000000,16.86200000,0.05500000,0.20805000,0.01559000,6.92000000,0.02121000,0.00491000,0.00258990,9950.00000000,1.00160000,217.08000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02131400,9464.23000000,207.00000000,16.25110000,0.05113000,0.20070000,0.01498000,6.58230000,0.02015000,0.00430000,0.00249870,9464.38000000,1.00000000,206.90000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02208200,9733.93000000,214.91000000,16.62990000,0.05434000,0.20543000,0.01537000,6.71200000,0.02064000,0.00463000,0.00253790,9724.47000000,1.00070000,214.81000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,271882.90400000,82006.60358300,1064139.24850000,3116537.96000000,359909268.80000000,129797461.70000000,639177656.40000000,1743266.14000000,334258713.10000000,109252210.20000000,93527053.00000000,6927.77681200,43007732.72000000,29155.72741000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2020-05-19,0.02208200,9733.93000000,214.92000000,16.62980000,0.05433000,0.20537000,0.01537000,6.70890000,0.02065000,0.00465000,0.00254000,9724.48000000,1.00070000,214.85000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.02216000,9897.21000000,215.95000000,17.24880000,0.05700000,0.20668000,0.01563000,6.73420000,0.02297000,0.00525000,0.00257750,9899.72000000,1.00140000,215.83000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.02180100,9474.00000000,209.45000000,16.30000000,0.05255000,0.20087000,0.01504000,6.54950000,0.02017000,0.00446000,0.00249030,9466.00000000,1.00000000,209.32000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.02195100,9775.53000000,214.58000000,17.20980000,0.05677000,0.20496000,0.01553000,6.67120000,0.02226000,0.00481000,0.00254870,9775.11000000,1.00010000,214.58000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,145515.28300000,78539.76045400,643702.98849000,3245275.75000000,294210864.50000000,99600289.00000000,625472502.10000000,1195498.16000000,681899073.70000000,89007424.00000000,90146889.00000000,9224.65381900,47438802.06000000,10606.78647000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
